essay_id,essay_set,essay,domain1_score,grade_level,type,prompt,strat,tid1,tid2
4543,2,"People @MONTH1 have a certain reason to take something off the shelves like books, magazines, @CAPS1, etc. Whether those reasons be personal or professional it rather important. Some @MONTH1 find the material offensive to themself. Others might find it inappropriate to have something like that available to the younger generation. And writing or music could be thought of as unneccessary and irrelevant.     The world holds many things that can be found offensive to someone. That someone could be an educated person or a high school dropout. Out of all of the stuff in the world someone is going to find something offensive to them or other people. It can be a phrase that an author uses or the name of a song. But to take something away from the people is not right and shouldn't be allowed unless it is highly offensive. They could choose to stay away from that sort of thing. Unless the offender is very public and offends pratically everyone, should it then be removed.     Other material could just be blatantly inappropriate for some to have access to. If there was a book on how to rob a bank or how to make cocaine then it should be removed because that would cause problems that could have never happened. People might learn how to do those things anyway but by allowing that to be public information would be like starting a fire that will get widely out of hand. Of course, anyone can get the notion to do something from anything they read but that is how they interpret it.     Some things out there are just inappropriate for the world and all the people on it. If you listen to a @CAPS2 and they singer or rapper starts using profanity and disrespecting a race or gender when they haven't done anything to anyone it would be unneccessary. Something like that should not be allowed in the first place and it is bad enough to be done to another singer but to talk about a race or culture in inexcusable. Or if a writer writes a story about someone, for example who just recently saved peoples lives, saying they were a horrible person and did terrible things to people when they only a little about the person and heard barely any of the story.     In conclusion, in certain instances the people should have the right to take away something that is extremely offensive not just to them but to a large amount of people.Or if the material can cause problems that should not have started. And if the writing or music is inappropriate to a race or culture should it be removed. Everyone has their rights and if writing, music, and videos are putting them down they should have the right for it to be taken from access.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,1,14.0
3051,2,"The library is a pathway to knowledge, which branches to many different cultural roads. It has expanded from just a place of books to a building which also houses music, movies, magazines, and other forms of media. But, there begs the question if certain materials should be excluded if they deemed to be offensive. There are many ways to approach this question.     Is censorship an answer to offensive materials or an answer to what is not 'politically correct'? Often, people will claim certain work to be unjust without understanding the viewpoint of the supposed victim. It is quite ironic that the people with the power - who stand up for offended parties - often do not understand them more than the creator of the work.      Another reason for censorship is to protect children from unwanted material, which is very understandable. But, where in the process do parents have control of what exactly they want their children to access. I believe it is the resposiblity of the parent to determine such restrictions. If a parent gives a child unlimited access to material at a library, then the child should be able to explore wherever their curiosity takes them. If the parent chooses to limit access, then they should be active in the process of selection. It is the right of the individuals who birthed and raise these kids to determine how they are guided.     I myself am a musician, which is no more artistic in a sense than any other creator, such as an author. My creations are expressions that I give for world to enjoy and think about. To remove the work of an author in a library is to damage his ability to spread his thoughts. Of course, there are other outlets to acquire books, but the library is one of the greatest outlets.     There are a couple complications that will arise in censorship on libraries. What guidlines do you have in determing excluding the offensive materials? If a material offends one person, is that sufficient enough to exclude it, or do you need a larger group? It is unrealistic to always get a complete consensus of a group's opinion, so how do you determine whats offensive and whats not.            In all, I believe that everybody should have the ability acquire whatever material they want from a library. It is an institution that is allows one to go places that they will never go and live lives they never will live. Its ability to do such should not be compromised.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,10,13.0
3856,2,"The library is a place for people to go and read whatever they want. Some people just enjoy reading and others go to find information. People are allowed to read and write whatever they want and sometimes it might offend others but there's nothing you can really do about it.      Sometimes there might be inapropriate books at the library or the super market but even if it doesnt apply to you it might to someome else, for instance say there's a book or magazine talking about being homosexual and you dont think it should be allowed but someone who is might find it interesting to see how other people deal with it.        Another topic most people argue about is books about sex or drugs. Adults who have children don't want them reading about those things and in some ways they might because in a book it might show the reader how there bad for you and that you shouldnt do them. I know I ike reading books like that because it just shows me how it messes peoples lives up and I dont want to live like that.     There are some things I dont think should be allowed like books, magizines, music, and movies about racialism. I don't think its right for people to talk about others just because there skin is a different color, they have just as much right to be here as we do. Another thing that bothers me are movies about people that have problems like adhd or down syndrome and other kids bullying them because its not there fault there like that and its just inapropriate.   Some people don't realize what they write might hurt others  and sometimes they write them for that purpose and even though we @MONTH1 complain about them no good ever comes out of it because everyone has a freedom of speech and we just have to deal with it and go on with our lives. And if there are inapropriate things at the library you dont like or don't want your children to see then don't let them go.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,9,2.0
2983,2,"A lot of @CAPS3 today are censored because of the content in books, music, movies, and Magazines. I think that it all can be fixed if you have certain sections, @CAPS1 @CAPS2, and my views on the censorship of @CAPS3. Here's my idea to fix the problem.      I understand that books and other material @MONTH1 offend certain people, but it might not offend others. Thats why I think @CAPS3 should have a room for things that might offend certain people. The sign should say what content it has so the people can stay away from the room. There could be seperate rooms for children. It has nothing but children's books, movies, music, and magazines. Its a great idea because your child would'nt be open to the bad content.      This brings me to my next topic. You must be a certain @CAPS1 to enter the 'bad content' room. I dont think the library staff or their parents want a five-year old boy checking out a book that deals with sex, drugs, and alcohol. The library could get in a lot of trouble. The @CAPS1 @CAPS2 could be @NUM1 years of @CAPS1 to enter the room. That seems fair enough. Your old enough to be able to handle the content.      I dont get offended easily, so I can read just about anything. Like I suggested previously in the article, the bad content should be moved to a room so that people dont mistakenly come across it. I like reading about anything and everything, so I would love to read things and spark my attention. Books like that usually deal with bad things. I'm okay with that, but I understand that others are not.      Seperate rooms, @CAPS1 limits, and my views are all good ideas. Maybe a library will come across my article and do what I have said. I think that will be very affective. I hope to start seeing that in the future",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,10,8.0
4414,2,"The subject of censorship in libraries has been brought upon many times. Censorship is a rule prohibiting the view of a book, music, movies, magazines, etc. This censorship is because of it's rating or the content in it is inapropriate for some viewers/readers. Of course, many people have their own opinions about this censorship in libraries, as do I.      I believe that censorship is a good idea in some cases. These cases being music, or movies. However, I don't believe censorship is a good idea in books. Children all over the world read books and as time goes on, our children are becoming more and more advanced and read on higher levels. This is where censorship comes into play. Libraries want to censor higher reading level books because these books include profanity, violence, sex, drugs, and any other aspect of adultry. I disagree with the censorship of these books because this is basically telling our children that they can't challenge themselves or they can't learn about certain things because of their age.      These books, in my opinion, can only help them. These books will help them learn about society, what's wrong and what's right, and will help them, grow as they get older. The higher reading level books help them understand words better, and also help them learn about literature and past times.      When I was in middle school, I was not an advanced reader by any means, but I did like to read occasionally. One day, I went to the library in search of a challenging book. The book I found was a book called '@CAPS1 @CAPS2' by @PERSON1. This book was a fictional story taking place during the @LOCATION1 @CAPS3. As I put in my pin number to check out the book at the front desk, the librarian informed me that I couldn't check out the book because it was a young adult book, meaning 'too advanced' for me. She said I needed parent consent before I was able to check it out.     That night, I asked my parents about it and asked if I could read it. They said yes, mostly because they were so thrilled that I even wanted to read a book so challenging. The next day I got a note from home informing the librarian that I could read the book. I was so thrilled when I was finally able to check out the book and read it.      From my experience with the library censorship, I think that the best route to take is that if there is a parent/guardian who is over @NUM1, and they approve of the checking out of the book/magazine or whatever it @MONTH1 be, then the child or student is allowed to check out said book/magazine etc.     In conclusion, the censorship of books, magazines, etc. is an overall mediocre idea, with some exceptions. The rule of parent/guardian consent is the best route to take in my opinion.Of course, this subject will be argued for many years to come and many people will have their own opinions. Each side of the argument has valid points, but I think that it is imparative that we keep censorship out of books and keep our children learning and reading at their highest ability, no matter what the reading level is.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,7,15.0
3125,2,"Libraries have tons of books from comedy all the way to violent.Some people like reading books about war and violence while others find it offencive. No matter what the book is about people have the choice to read them or not so why should libraries have to remove books that some might find offensive? They shouldn't! Every one has different views on ideas, and not everyone is alike. If all the books that were offencive to someone where takin off the shelf, there would be no more books left.     People walk into the library and most of the time books are labled by what they are about. They walk to the section they like and pick out a book and normaly don't go to the section that they don't like. There is no reason to go to the section that they dont like becasue they wont be reading a book from there becasue they dont like it. They would just cause problems and disturb the ones that do enjoy reading those types of books. People have the choice to read a book or not so why bother even worry what other people are reading as long as they are happy with what thye have. If a parent does not want a child to read a certain type of book that is their buisness but other parents might want their child to soo what all is out there and develope their child's views on subjects.     Everyone has different views and ideas. If every one was the same the world would be boring and there would be notheing to talk about. By reading different types of books and listening to different types of music there is always somthing to talk about becasue not everyone knows the same subjects. Reading a new kind of book might even open people's eyes to what differences there are in the world. Children often times are more open to different ideas than adults are so if the books are not there for children to try and read they will never know what they like and do not like. A book a child likes @MONTH1 not be that a nother child likes or even an adult likes but that is normal, people are not the same.      If everyone took the books or music off the self that they found offensive there wouldn't be very much of anything left on the shelves. Styles are most the time oppisits, like comedy and sad books. Most poeple who would like comedy wouldn't like sad and visa-versa there fore they would take the other off the shelf so neither would have anything to read or listen to. Even with some of the best selling books poeple wonder why or how so many sold but thats just how it is. People out there like the book so if one person didnt like it all those people would never have known what that book is about and @MONTH1 have changed their life. Books can be very impactfull in people's lives and if they never read that book the change would never have been made to their life.The world goes round becasue of differences and the world becomes a better place because of different ideas. everyone cannot be the same it just would not work.      Libraries should not have to take books off the shelf just because someone found it offensive or did not like it. People have the choice to read books or not and different views and ideas are good to make things more interesting. Moreover, if everyone tooks books and music off the shelves they did not like there would not be very many books and music left. So if you run into a book or some music you dont like just ignore it, dont read it or listen to it. Things will be much simpler in the long run.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,8,5.0
3751,2,"Let your mind wander to a place of peace and tranquility. You are in a world of endless possiblities. To each side of you lies a vast collection of diverse adventures and anecdotes. You are in a library where each book holds the key to a door of knowledge and adventure. Looking for an adventure of your own, you drift down each section searching for the one suitable to your liking. Turning the corner, your eyes suddenly glance over to some books and magazines with provocative and inappropriate pictures on them that are blatantly out in the open for anyone to gaze upon. Quickly turning your eyes from the unfortunate meeting of offensive pictures, you race down the hallway to a different section. You think to yourself how unecessary those images were, now scarred into your mind. In most libraries, you will find anything you are looking for that can be contained within the confines of a book. I believe that because libraries are used by everyone of all different ages, races, and genders, that some censorship should be put into effect.       Some of the content found in libraries should be censored due to a diverse group of people in the world with different views, opinions, and morals. This censorship is @CAPS1 narrowed down to just inappropriate images, but religious, political, and cultural innuendo as well. Censorship should be evident in all sections of the library. I do @CAPS1 think that certain books should necessarily be removed from the shelf because of violation of rights to speech which includes written speech as well. I do, however, think that they should be sectioned off and clearly marked to warn unwanting eyes and ears of the material found there.     Libraries are one of the number one resources when researching, reading, or gaining information and knowledge. Most everyone has used, uses, or will use a library in their life. This includes children and families. Children do @CAPS1 need to be experiencing, learning about, or exposed to some of the content and material found in libraries. I do @CAPS1 think the books should be removed from the shelves, but put somewhere else where a child could @CAPS1 find it. Children have rapidly developing minds and are sometimes defined by the images that they are exposed to. Something a child sees is more commonly and easily remembered for a longer time than if an adult would see that. This shows that it is @CAPS1 good for a child to see such offensive things. Censorship, in regard to moving the books to a new location where a child can @CAPS1 stumble upon it, is the best choice.     Another reason that I believe that the books should @CAPS1 be removed completely, but rather taken somewhere else in the library, is because that everyone has the right to express their opinions and feelings toward a subject. Also, others have the right to express their opinions toward another's thoughts. Just because you find something offensive doesn't give you the right to take that away from someone. I think that if a person so desires such things and feels the need to read about them, then they have the right and the choice to do that. Although, people who do @CAPS1 want to see that should also have the choice to have that somewhere where they will @CAPS1 come across it. This is why the books should @CAPS1 be out in the open for all to see, but taken to a secluded section.     In conclusion, the best solution when dealing with offensive material found in libraries is to @CAPS1 remove it completely, but section it off from everything else and allow exclusive access to only those who so desire such material. Everyone should have a choice and a right to see or @CAPS1 to see certain material they might find offensive. In doing so, the library, I believe, will become a better environment to all those who wish to access and use it. More people will use it and the library will then appeal to everyone.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,5,6.0
4036,2,"We all have that favorite book, mine is ' OF @CAPS1 and @CAPS2.' @CAPS3 is a book I would recomend to anybody, but there are libraries that have some books that are so bad I would be scared if my mom even picked it up and looked at the cover. My name is @PERSON1, and during @CAPS3 essay I am going to show you what I am talking about.      I love to read during the day. I like to go out and just pick a book right off the shelf and start then and there reading, but when I see a book or a magazine that holds sexual acts in them I become very anger. I have seen many of my friends get lost in these books and magazines right in front of a adult like there mothers. They can go to a public library where they're children (as young as the age of five) and read and look at these terriable things. I don'@CAPS4 know why these books are even needed in a library. Now people can get on the @CAPS4.V's and but or rent them.     I have a best friend who lost is father to these sexual acts and pictures. My friends mother had enough and had to kick him out. Now my friend is becoming the same person. He can go out and buy these magazines from friends that steals or rents them from our local library. He doesn'@CAPS4 even reconizes that his father did the same thing. He still never wants to see is father, but what he is doing is the same thing that his father also did. I have had varies talks with @CAPS3 friend, but he said it isn'@CAPS4 hurting anybody, but what he doesn'@CAPS4 see is that he is hurting me.     Back in the late @NUM1's early @NUM2's parents saw some of the books that their children were reading. That tried to put a stop to it, but the plan never worked. Since then @CAPS3 problem has grown to a point that we will never be able to control. The libraries do @CAPS3 all for money they make. More people go to a library now not to study or to read in peace, but to get a sex high. @CAPS3 is where about  half of the libraries money is being made. The goverment tries to stay out of @CAPS3, because the money they get through taxes is coming of these people. When will it stop? No one really knows, but we will try to stop it all we can.     The reason for @CAPS3 essay was to show why the process needs to be stop. If you go to your local library and really look at what they sell or rent out, you will then know what I am saying. I will try to stop it, but probably will not suceed. That will not stop me with helping my friends in the future. Just be glad that you know about it now",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,6,1.0
3414,2,"Certain materials, such as books, music, movies, or magazines, do not need to be removed from the shelves in libraries if they are found offensive.  There are multiple reasons to back up this statement, including an accurate quote from author Katherine Paterson.     People build their character through their reactions of how people treat them.  For example, in life sombody @MONTH1 offend another person, but that does not mean the offender is going to dissapear after doing so.  How does this relate to libraries you might ask?  Books and movies do not need to be taken off of shelves in libraries if they are found offensive because there are a lot of things in the real world that are offensive.       It is your choice in what you want to read, listen to, or watch.  Just because you @MONTH1 have the option of checking out something you do not think is appropriate or is offensive, does not mean you have to check it out.  Some people @MONTH1 enjoy reading or watching things that are offensive.     You @MONTH1 be wanting to argue, 'But I don't want my children being exposed to such offensive materials.'  That is why most public libraries are split into children and adult sections.  If you happen to come across an offensive book in the childrens section, then do not let your child check that out.  It is as simple as that.  Trying to take the book off the shelf or complaining about it would only take up more time.       The quote, 'All of us can think of a book that we hope our children or any other children have taken off the shelf.  But if I have the right to remove that book from the shelf-that work I abhor-then you also have exactly the same right and so does everybody else.  And then we have no books left on the shelf for any of us', by Katherine Paterson, is a perfect example to conclude the reasons why books should not be taken off the shelf.  She is saying that if one person is allowed to remove a book, then anybody else would be able to have that ablitiy as well.  Therefore, a book that @MONTH1 not offend you at all could be taken off the shelf because somebody else does not approve of it.  Eventually, there would be no books left.       In conclusion, if there are books, music, movies, or magazines that offend you, simply do not check them out.  You do not need to get rid of them because somebody else @MONTH1 want to check them out",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,11,7.0
3402,2,"In the world, there are just some things that our children should not be exposed to. I believe that the media such as music, magazines, and movies set a high bar for the individuals in our society. I highly disagree with what the media feeds to our minds as to the way our looks and lifestyle should be.     The library is a place where most children go to feed their imaginations with colorful books with morals; but the library is also where adults go to free their minds of work and to escape many of life's responsibilities. Most children from ages @NUM1 to @NUM2 draw a curious mind to the very adult world and seek to find answers. Now the library is not a place where a child can recieve adult information right? Wrong! the library shelves are open to any and everyones advantage. A child can just as easily come across the wrong track to take ones innocence. Some parents in sociey believe that their neighborhood is a perfect harm free enviornment to raise children. Little do parents know, it is a very uncensored world and at anytime a child can learn of it's exsistance.     The media draws it's attention to captivate our children. We have to watch what we let our kids watch, listen to, and read. For example, the girl in the magazine who just recently got a nose job because her nose was too big is feeding the idea to your eight year old daughter. She believes that she can recieve surgery to fix her big nose that the kids at school tease her about. Maybe your son listens to rap or rock music that condones the use of violence, drug, and alcohol use. He will think its ok to pick fights at school with other children or curse the teacher. Or the movie with the sex scene in it could give your child the idea to go out and practice what was taught.     In our society, there should not be an image that our children should try and sustain. We should teach our children that life is better explored through @PERSON1's '@ORGANIZATION1' or through the wonderful adventures of 'The @CAPS1 of @ORGANIZATION2'. Parents should feed kids 'imagination' and not feed their 'image'. Life for our children should be about fun, knowledge, and life experience; but not everything that is on the shelves of our local library.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,2,12.0
4222,2,"Katherine Paterson once said, 'All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf- that work I abhor- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any of us.' I disagree with Katherine Paterson's statement because there is a @CAPS1 to @CAPS2 and the @CAPS1 to Write. The author obviously had a purpose to write the novel, compose the music, or to deliver the movie. There will always be items that will be offensive to some people, but to others there is a meaning behind it.     The @CAPS1 of @CAPS5 gives everyone the right to speak what is on their mind. That @CAPS1 allows them to publish whatever they have to say in a novel, a piece of music, or in a movie. Sure there @MONTH1 be some parts that @MONTH1 be inappropriate somewhere in a novel, piece of music, or a movie, but that doesn't mean the whole item will be inappropriate. Some people might think some things can be offensive while others don't at all. There maybe somethings out there in this world that you @MONTH1 think are offensive, but have you stood up and told that company yourself?      Being able to put down anything on paper that you want everyone to know about is the @CAPS1 to write. With that you can't be told not to do so. For example, the '@CAPS6' magazine maybe offensive to an abundent number of parents who don't want their kids to look at it, but that magazine isn't intended for children to look at. That magazine's purpose is to show adults what is all out there to buy to make their appearance sexy. It's not to be offensive to anyone and that company has the @CAPS1 of write to publish such a thing. The @CAPS1 to write serves its own purpose to all of the writers, composers, directors, and anyone who wants to write in a journal or to write a note.      I bet there has been a novel, a piece of music, or a movie that you just love. Well within it there most likely was a piece of information that was inappropriate, but would you like to see that taken off of the shelf? For example, I once read a series when I was in middle school that had inappropriate content about sexual interaction, but that series is what every girl wanted to read. If they would have taken them off the shelf because they were not appropriate then I know plenty more novels that would be gone as well.         What would you say if there was nothing left on the shelves to read, listen to, or to watch? Without items such as books we could have a hard time learning new stuff all the time. These are the items that teach us new things everyday. Would you be able to enjoy your life without being able to read, watching movies or @CAPS7 shows, or listening to music? It would be a very hard thing to get used to in today's society. We rely on such things @NUM1 to get us through the day and teach us things we were never taught.     Disagreeing with the quote that Katherine Paterson stated is one way to use @CAPS1 of @CAPS5 by stating my view of removing inappropriate items off of shelves. Removing items of the shelves won't solve the proplem of having too much inappropriate usage in today's society. If everything that had some kind of inapporpriate content in it removed from shelves, we would have a hard time finding a novel to read, music to listen to, a magazine to enjoy, and a movie or @CAPS7 show to watch. Lots of schools rely of books to read and without a book childrens vocabulary could have a great downfall.  Think about it...what would you be able to do in your free time if we had no more books, movies, magazines, or music",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,15,9.0
3555,2,"If you saw a book on the shelf of your library that took offense to you in some way or another how would you react? Would you simply pass the book by and go on searching for another, or would you be so taken by it that you demanded it be removed from the shelves immediately? Every school, public library,  movie theatre, magazine stand, and any form of media in this world will do or say one thing or another that someone is not going to like. It could be in a magazine in the do and don'ts section and you get slightly offended because you do something that is on the don't list or something about a specific race. Everyone, one time in their life, has been accidentally hurt by other peoples words and publishings in the world, but I do not think that is ever going to stop.     All forms of media are for learning and entertainment purposees. These things out there in the world are not for one specific group of people, they are for everyone. Every individual person has their own opinion and not everyone else is going to agree with that person. Just because one person does not agree with which hairstyle is hot right now doesn't mean that they should take it out of their magazines for all of their viewers. To me, that is just ridicolous.      So, say you stumbled across a book about the @ORGANIZATION1 in the library and you are a person from negro descent. Would you get offended? Or, say you were watching a show that was talking about slavery a hundred years ago, would that anger you? If I were a person of negro descent it wouldn't make me mad at all, because it is just history, history that happened a long time ago that does not pertain to me. We could not toss those books out anyways because without those history books at school we couldn't learn about our history. History is important to everyone and if we didn't learn about it and they did toss those books out how would we prevent history from repeating itself?     When I was a young child my father used to hit my mother, so my mother takes offense to anything in the media that has to deal with abuse. I tried to have my mother watch a movie with me called '@CAPS1'. The movie is about a girl who is abused by her mother and has her father's babies and she finally gets out of it and betters her and her childrens lives. My mom said that she couldn't watch it with me because, 'it hit too close to home.'      Everyone is going to become offended in their life by the media. The media does not look at you as a whole, just as a population of people. When one person doesn't like something it doesn't mean it should be taken out or erased from history, it should just be rewritten or refilmed. You cannot control what everyone else says or does in books or movies, you have to just be in control of how you look upon it as. That is what I choose to do and I would say it is working out great.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,13,3.0
3474,2,"Can books, music, movies, and other materials be perfect for everyone? Everyone has their own oppinion and beliefs on what materials are good, and what are not acceptable for the human minds. All over the world young kids, young adults, and adults are reading books, magazines, listening to music, and watching movies. Those are all hobbies most people enjoy doing. Everyone reads different kind of books, whether its mystery, romance, or bible based books, people read. Removing books, magazines, and other materials off the shelves in a library leads to an unsuccessful empty library.      When people come and search for a book to read, they search for what they think they will enjoy. If they enjoy one thing, another person might not. They might find a book offensive, but does that mean everyone else is offensive by the book as well? Taking that book out leaves the person who would enjoy that book stuck searching for another book. Everyone is different, everyone has their own story, just like these books do.     Magazines are like books, they are meant to be enjoyed. I believe some magazines might not be appropriate for some people, But that doesn't mean they should take it off the shelf. It means that person should simply not read it. Magazines are made for all people to enjoy, that's why there are so many different kinds. They want to fit each magazine personally to each individual.     Music is the number one entertainment people enjoy. There is a reason why there is so many different genres. The music industry try their best to sort the music to your taste. Just because one song has stuff in it you don't like doesn't mean you can delete that song from everyone. Music is used for many different ways. It relaxes you, pumps you up, it is used for parties, events, and so many other things. All songs are different so you can use them however you want. To band music because someone doesn't like it, changes music forever. There would be no music to listen to.     People should be able to watch what movies they want. That's why there are ratings on movies. What is acceptable for teenagers, but not be acceptful for young kids. That's why they should not watch it. If people banned all the movies they thought were inapropriate. There would be no rented movie stores, theaters, or success in the movie production industry. Everyone should know what kind of movies they like, and they should just watch what they like, and leave the other movies for the people who enjoy it.     No, books, magazines, movies, and music can not be perfect for everyone. Materials bring all different kind of subjects, and stories for everyone. Each materials brings enjoyment to different people. To band all the materials you believe is inappropriate will leave the shelves empty. What kind of library is that",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",high,11,11.0
